Text size,Langchain RecursiveCharacterTextSplitter,Our TextSpliter with 64 margin,Our TextSpliter with 256 margin,Our TextSpliter with 512 margin,Our TextSpliter with 1024 margin
598500,0.03200078010559082,0.009999513626098633,0.009999990463256836,0.011999845504760742,0.01700139045715332
601350,0.03699898719787598,0.012001514434814453,0.014001846313476562,0.010996580123901367,0.014000177383422852
604200,0.039000511169433594,0.009999513626098633,0.009999275207519531,0.009998798370361328,0.012001752853393555
607050,0.0299985408782959,0.009000301361083984,0.009000062942504883,0.011000394821166992,0.011998891830444336
609900,0.03200030326843262,0.007999897003173828,0.009000062942504883,0.01100015640258789,0.012000560760498047
612750,0.029999256134033203,0.007999897003173828,0.009003639221191406,0.010996103286743164,0.012000083923339844
615600,0.03000020980834961,0.00800013542175293,0.009000062942504883,0.010002374649047852,0.011997461318969727
618450,0.03300023078918457,0.007999897003173828,0.008999824523925781,0.01100015640258789,0.011999845504760742
621300,0.0355074405670166,0.009002923965454102,0.011000633239746094,0.010999202728271484,0.012998580932617188
624150,0.032999277114868164,0.009103059768676758,0.008453607559204102,0.010557889938354492,0.013000965118408203
627000,0.031999826431274414,0.008999347686767578,0.009000062942504883,0.009999752044677734,0.013043642044067383
629850,0.03195619583129883,0.008000373840332031,0.00899958610534668,0.011000394821166992,0.01199960708618164
632700,0.03200054168701172,0.007999181747436523,0.009590625762939453,0.010997295379638672,0.012000083923339844
635550,0.03099989891052246,0.009000301361083984,0.00899958610534668,0.009999990463256836,0.013002634048461914
638400,0.0319976806640625,0.00899958610534668,0.009000301361083984,0.011000633239746094,0.012999296188354492
641250,0.03099989891052246,0.013000249862670898,0.010166645050048828,0.010999917984008789,0.01199960708618164
644100,0.03200054168701172,0.009244680404663086,0.009000301361083984,0.01100015640258789,0.01399993896484375
646950,0.03299999237060547,0.009000301361083984,0.008999824523925781,0.010999917984008789,0.013000011444091797
649800,0.032045602798461914,0.007998228073120117,0.00999760627746582,0.010960817337036133,0.012039899826049805
652650,0.03295779228210449,0.008205890655517578,0.009999752044677734,0.012000083923339844,0.012999773025512695
655500,0.03200221061706543,0.00899815559387207,0.008999824523925781,0.01100015640258789,0.012999773025512695
658350,0.03400015830993652,0.009000062942504883,0.009999752044677734,0.012000083923339844,0.01300191879272461
661200,0.03299903869628906,0.007998943328857422,0.009999990463256836,0.011001110076904297,0.011999130249023438
664050,0.033040523529052734,0.009009599685668945,0.009998083114624023,0.011953592300415039,0.012999773025512695
666900,0.03299903869628906,0.009045600891113281,0.009953975677490234,0.010999679565429688,0.012002706527709961
669750,0.03499722480773926,0.009000062942504883,0.010000228881835938,0.010999679565429688,0.014000415802001953
672600,0.033000946044921875,0.00799870491027832,0.009999990463256836,0.012000322341918945,0.013000011444091797
675450,0.03299975395202637,0.008999824523925781,0.009999990463256836,0.012000560760498047,0.013999462127685547
678300,0.03699994087219238,0.010000228881835938,0.008999824523925781,0.012002229690551758,0.013998031616210938
681150,0.034000396728515625,0.008999347686767578,0.010000228881835938,0.010999917984008789,0.014000415802001953
684000,0.03399944305419922,0.009999990463256836,0.010000228881835938,0.01100015640258789,0.013999700546264648
686850,0.034000396728515625,0.008999824523925781,0.009999990463256836,0.01200103759765625,0.014998674392700195
689700,0.03404664993286133,0.008953571319580078,0.009999752044677734,0.012000560760498047,0.012999534606933594
692550,0.03400015830993652,0.008999824523925781,0.010000228881835938,0.010999679565429688,0.013000011444091797
695400,0.03500008583068848,0.009999990463256836,0.011000394821166992,0.016002893447875977,0.02199721336364746
698250,0.03304791450500488,0.009998083114624023,0.009954214096069336,0.01199960708618164,0.013000011444091797
701100,0.03600001335144043,0.010000228881835938,0.011001110076904297,0.011998653411865234,0.014999866485595703
703950,0.03500008583068848,0.009999990463256836,0.009999990463256836,0.012507438659667969,0.013999462127685547
706800,0.03600168228149414,0.009998559951782227,0.009999752044677734,0.012000083923339844,0.013000011444091797
709650,0.03600025177001953,0.009999513626098633,0.010000228881835938,0.012000083923339844,0.013999700546264648
712500,0.03500032424926758,0.009999513626098633,0.010000467300415039,0.011999845504760742,0.013999700546264648
