Text size,Langchain RecursiveCharacterTextSplitter,Our TextSpliter with 64 margin,Our TextSpliter with 256 margin,Our TextSpliter with 512 margin,Our TextSpliter with 1024 margin
202350,0.009998559951782227,0.004000186920166016,0.0030002593994140625,0.003999948501586914,0.0039997100830078125
205200,0.012000083923339844,0.0040013790130615234,0.0030002593994140625,0.0029997825622558594,0.003998279571533203
208050,0.011001348495483398,0.003998994827270508,0.0030031204223632812,0.003038167953491211,0.006000518798828125
210900,0.00995779037475586,0.004000425338745117,0.0029997825622558594,0.003999948501586914,0.004000186920166016
213750,0.011001110076904297,0.002998828887939453,0.003000020980834961,0.00400090217590332,0.004000186920166016
216600,0.017742395401000977,0.004995107650756836,0.004999399185180664,0.0049991607666015625,0.007002115249633789
219450,0.011998891830444336,0.004999399185180664,0.003000020980834961,0.0039997100830078125,0.004000186920166016
222300,0.012000799179077148,0.004999399185180664,0.00400090217590332,0.00600123405456543,0.0050389766693115234
225150,0.01195669174194336,0.004999399185180664,0.003000020980834961,0.004000186920166016,0.00500178337097168
228000,0.01299905776977539,0.003998756408691406,0.003002643585205078,0.003997325897216797,0.0040035247802734375
230850,0.010996341705322266,0.0050013065338134766,0.0029990673065185547,0.003999948501586914,0.004002571105957031
233700,0.011997461318969727,0.0040035247802734375,0.0029964447021484375,0.005000114440917969,0.004001140594482422
236550,0.011998414993286133,0.005002498626708984,0.003000020980834961,0.004114866256713867,0.005002737045288086
239400,0.012001276016235352,0.004998683929443359,0.0030002593994140625,0.003999471664428711,0.004000425338745117
242250,0.012000083923339844,0.00700068473815918,0.004000425338745117,0.004999637603759766,0.00600123405456543
245100,0.016999244689941406,0.0060007572174072266,0.004999876022338867,0.0069997310638427734,0.0050013065338134766
247950,0.014999628067016602,0.0049991607666015625,0.004000425338745117,0.003998994827270508,0.004998922348022461
250800,0.016001462936401367,0.005000114440917969,0.003998279571533203,0.004000186920166016,0.0070040225982666016
253650,0.013998270034790039,0.00499725341796875,0.00400233268737793,0.004998683929443359,0.005000114440917969
256500,0.012997627258300781,0.004999399185180664,0.003998517990112305,0.00400090217590332,0.005999088287353516
259350,0.013505935668945312,0.00500035285949707,0.003998756408691406,0.004000425338745117,0.006001472473144531
262200,0.014998197555541992,0.005000114440917969,0.003999948501586914,0.004000663757324219,0.004998922348022461
265050,0.013000249862670898,0.005000114440917969,0.004000186920166016,0.004999876022338867,0.004999876022338867
267900,0.01399993896484375,0.0050008296966552734,0.003998994827270508,0.004000425338745117,0.00599980354309082
270750,0.014000177383422852,0.006001949310302734,0.003997802734375,0.00500035285949707,0.005000114440917969
273600,0.014000415802001953,0.003998994827270508,0.004000425338745117,0.004999876022338867,0.004999637603759766
276450,0.014000177383422852,0.004999876022338867,0.0040018558502197266,0.003998279571533203,0.006000041961669922
279300,0.01399993896484375,0.006112575531005859,0.00351715087890625,0.00500035285949707,0.004999876022338867
282150,0.014999628067016602,0.005000591278076172,0.0039997100830078125,0.004999876022338867,0.006000041961669922
285000,0.01399993896484375,0.0050008296966552734,0.003999471664428711,0.005000114440917969,0.005002021789550781
287850,0.015997648239135742,0.005000114440917969,0.0039997100830078125,0.00500035285949707,0.006000041961669922
290700,0.014000177383422852,0.0060002803802490234,0.003998994827270508,0.00500035285949707,0.005000114440917969
293550,0.014999866485595703,0.00600123405456543,0.003999948501586914,0.003998756408691406,0.0060002803802490234
296400,0.01600170135498047,0.004998207092285156,0.0039997100830078125,0.00599980354309082,0.005000591278076172
299250,0.016001462936401367,0.004998207092285156,0.0050008296966552734,0.005000114440917969,0.0049991607666015625
302100,0.015000343322753906,0.00599980354309082,0.005001544952392578,0.0069980621337890625,0.006000518798828125
304950,0.014999628067016602,0.006000518798828125,0.0039997100830078125,0.005002260208129883,0.005035400390625
307800,0.015966176986694336,0.004996061325073242,0.005002260208129883,0.004997968673706055,0.006000041961669922
310650,0.01600170135498047,0.004997968673706055,0.005003452301025391,0.005002498626708984,0.005997180938720703
313500,0.016997337341308594,0.005047321319580078,0.004956245422363281,0.004996061325073242,0.0060002803802490234
316350,0.015999794006347656,0.004999876022338867,0.005000114440917969,0.0050013065338134766,0.005998849868774414
319200,0.01599907875061035,0.005999565124511719,0.005000114440917969,0.00500035285949707,0.006999492645263672
322050,0.01600027084350586,0.006048440933227539,0.004994630813598633,0.005000591278076172,0.00795602798461914
324900,0.01600027084350586,0.0070002079010009766,0.005999565124511719,0.004999876022338867,0.0070002079010009766
327750,0.01800060272216797,0.005999326705932617,0.004999876022338867,0.004999876022338867,0.006000518798828125
330600,0.016999483108520508,0.006001472473144531,0.004998683929443359,0.006002187728881836,0.005997896194458008
333450,0.017000198364257812,0.006000041961669922,0.005000114440917969,0.0050449371337890625,0.007004499435424805
336300,0.016950368881225586,0.006000995635986328,0.004998683929443359,0.005000114440917969,0.0070018768310546875
339150,0.016998291015625,0.006999969482421875,0.005000114440917969,0.004999637603759766,0.006999969482421875
342000,0.017040491104125977,0.005959987640380859,0.005041837692260742,0.006000518798828125,0.007001638412475586
344850,0.019960880279541016,0.007035970687866211,0.005001068115234375,0.004998683929443359,0.007002592086791992
347700,0.01695871353149414,0.006999492645263672,0.003998279571533203,0.006045341491699219,0.0069980621337890625
350550,0.01795673370361328,0.006001949310302734,0.004997730255126953,0.0060002803802490234,0.005999565124511719
353400,0.01900172233581543,0.005999326705932617,0.0050008296966552734,0.005998134613037109,0.007000446319580078
356250,0.020000219345092773,0.005999565124511719,0.006000041961669922,0.00500035285949707,0.007001399993896484
359100,0.017998218536376953,0.006999969482421875,0.005000114440917969,0.006001472473144531,0.007998466491699219
361950,0.017999887466430664,0.007000446319580078,0.004999637603759766,0.00599980354309082,0.007000446319580078
364800,0.018999814987182617,0.006000041961669922,0.006002664566040039,0.005997896194458008,0.00700068473815918
367650,0.01799917221069336,0.006999492645263672,0.005000114440917969,0.006001949310302734,0.007998943328857422
370500,0.017998933792114258,0.007000446319580078,0.004999637603759766,0.00599980354309082,0.0070002079010009766
373350,0.01900005340576172,0.006999969482421875,0.0060002803802490234,0.006000041961669922,0.007000923156738281
376200,0.019998788833618164,0.0070002079010009766,0.00599980354309082,0.0069997310638427734,0.007000923156738281
379050,0.018999338150024414,0.006999969482421875,0.006270647048950195,0.005998373031616211,0.00800013542175293
381900,0.01900196075439453,0.00700068473815918,0.00603795051574707,0.005964994430541992,0.010582208633422852
384750,0.01899886131286621,0.007048845291137695,0.005951881408691406,0.005998849868774414,0.0070002079010009766
387600,0.019999980926513672,0.0069997310638427734,0.0060007572174072266,0.005999088287353516,0.00800013542175293
390450,0.019999980926513672,0.0070002079010009766,0.004999876022338867,0.006999969482421875,0.006999969482421875
393300,0.020001649856567383,0.006998538970947266,0.005000114440917969,0.006184577941894531,0.008000850677490234
396150,0.021003246307373047,0.007996320724487305,0.00599980354309082,0.00599980354309082,0.006999969482421875
399000,0.019999980926513672,0.008000373840332031,0.004999876022338867,0.0070018768310546875,0.0069980621337890625
401850,0.020999908447265625,0.006999969482421875,0.00599980354309082,0.007000446319580078,0.007999897003173828
404700,0.020000219345092773,0.006999969482421875,0.005999565124511719,0.0070002079010009766,0.006999969482421875
407550,0.02200150489807129,0.007998466491699219,0.005000114440917969,0.007044553756713867,0.007957935333251953
410400,0.0210421085357666,0.007955551147460938,0.006001472473144531,0.005998134613037109,0.00800013542175293
413250,0.022001266479492188,0.007998943328857422,0.0060002803802490234,0.0069997310638427734,0.008000850677490234
416100,0.021000146865844727,0.006999492645263672,0.007001399993896484,0.00599980354309082,0.00799870491027832
418950,0.021000146865844727,0.007999181747436523,0.0060002803802490234,0.0070002079010009766,0.007999420166015625
421800,0.023000240325927734,0.009000301361083984,0.006000041961669922,0.006999969482421875,0.00800013542175293
424650,0.022043466567993164,0.007999897003173828,0.007998228073120117,0.006998300552368164,0.008959770202636719
427500,0.023042917251586914,0.00795745849609375,0.006043672561645508,0.006955862045288086,0.008001565933227539
430350,0.02199840545654297,0.008041620254516602,0.0070035457611083984,0.006998300552368164,0.008957147598266602
433200,0.023999691009521484,0.009000778198242188,0.006039857864379883,0.007961511611938477,0.010000467300415039
436050,0.023997068405151367,0.007999897003173828,0.006000041961669922,0.006999969482421875,0.00800013542175293
438900,0.023000717163085938,0.007999420166015625,0.006001710891723633,0.006998538970947266,0.00800013542175293
441750,0.02200007438659668,0.00800013542175293,0.0070002079010009766,0.006999969482421875,0.008040666580200195
444600,0.021971940994262695,0.008987188339233398,0.00599980354309082,0.0070002079010009766,0.00899958610534668
447450,0.02200007438659668,0.00800013542175293,0.007000446319580078,0.006999969482421875,0.009000301361083984
450300,0.021999120712280273,0.009000062942504883,0.00599980354309082,0.006999969482421875,0.009000301361083984
453150,0.022999048233032227,0.007999897003173828,0.0070002079010009766,0.007001638412475586,0.009040355682373047
456000,0.022957801818847656,0.008000373840332031,0.007002592086791992,0.006997585296630859,0.009999752044677734
458850,0.023999691009521484,0.007999658584594727,0.007000446319580078,0.006999969482421875,0.008999824523925781
461700,0.023001670837402344,0.008998632431030273,0.007000446319580078,0.006999492645263672,0.010001182556152344
464550,0.02499866485595703,0.00800013542175293,0.00599980354309082,0.008000373840332031,0.00899958610534668
467400,0.024001121520996094,0.008999109268188477,0.007002830505371094,0.007996797561645508,0.009000539779663086
470250,0.02299952507019043,0.009000301361083984,0.00599980354309082,0.00800013542175293,0.008999824523925781
473100,0.02400064468383789,0.00899958610534668,0.00599980354309082,0.007999897003173828,0.009000301361083984
475950,0.023999691009521484,0.009000062942504883,0.006000041961669922,0.009001731872558594,0.008998394012451172
478800,0.024000167846679688,0.00899958610534668,0.006999969482421875,0.008000612258911133,0.009999513626098633
481650,0.024000883102416992,0.008999347686767578,0.0070002079010009766,0.007999897003173828,0.009000301361083984
484500,0.02499985694885254,0.009999513626098633,0.0070002079010009766,0.007999897003173828,0.009999990463256836
487350,0.026000499725341797,0.008999824523925781,0.00700068473815918,0.007999420166015625,0.009000062942504883
490200,0.026999473571777344,0.010000467300415039,0.006999969482421875,0.008999347686767578,0.009000062942504883
493050,0.026000022888183594,0.009000539779663086,0.007042646408081055,0.007956981658935547,0.009999752044677734
495900,0.023999929428100586,0.010000467300415039,0.006999969482421875,0.007999897003173828,0.008999824523925781
498750,0.02500295639038086,0.009037971496582031,0.007003068923950195,0.009061336517333984,0.010041475296020508
501600,0.025506258010864258,0.00899958610534668,0.00800013542175293,0.008000373840332031,0.010000228881835938
504450,0.025506019592285156,0.009999990463256836,0.006999969482421875,0.007999658584594727,0.010000228881835938
507300,0.02499985694885254,0.010000228881835938,0.007001399993896484,0.009998559951782227,0.009999990463256836
510150,0.027012109756469727,0.010991096496582031,0.008997678756713867,0.011000394821166992,0.01000070571899414
513000,0.02899789810180664,0.009001970291137695,0.007998466491699219,0.007999658584594727,0.009999752044677734
515850,0.026000022888183594,0.010000228881835938,0.007001161575317383,0.008998870849609375,0.009999990463256836
518700,0.026041507720947266,0.009958744049072266,0.008052587509155273,0.008991718292236328,0.009955644607543945
521550,0.026041746139526367,0.011959075927734375,0.007040262222290039,0.008958578109741211,0.010001420974731445
524400,0.025998592376708984,0.010000944137573242,0.00800013542175293,0.00899958610534668,0.010999917984008789
527250,0.029999494552612305,0.010999917984008789,0.008001089096069336,0.007999181747436523,0.010044336318969727
530100,0.02900075912475586,0.011001348495483398,0.007956981658935547,0.010998964309692383,0.010000944137573242
532950,0.02699899673461914,0.01000213623046875,0.007041454315185547,0.008956432342529297,0.011000394821166992
535800,0.028999805450439453,0.010000228881835938,0.00800013542175293,0.009001731872558594,0.009998321533203125
538650,0.0279996395111084,0.01100015640258789,0.008040904998779297,0.008959054946899414,0.010999917984008789
541500,0.028002023696899414,0.011039972305297852,0.00800013542175293,0.007958412170410156,0.011041641235351562
544350,0.03195762634277344,0.013002157211303711,0.01099848747253418,0.011002063751220703,0.01300048828125
547200,0.031999826431274414,0.010998964309692383,0.008998632431030273,0.010000944137573242,0.01300048828125
550050,0.03446483612060547,0.010998964309692383,0.009000539779663086,0.009999513626098633,0.011000633239746094
552900,0.02899932861328125,0.010999679565429688,0.008002758026123047,0.008997201919555664,0.01100015640258789
555750,0.031043052673339844,0.009956836700439453,0.009000301361083984,0.01199960708618164,0.01100015640258789
558600,0.0279998779296875,0.011156082153320312,0.008000850677490234,0.008998632431030273,0.011002063751220703
561450,0.028998613357543945,0.009999990463256836,0.00899958610534668,0.01000213623046875,0.010997772216796875
564300,0.02900075912475586,0.00999903678894043,0.00800013542175293,0.011002540588378906,0.009997367858886719
567150,0.029043912887573242,0.01000213623046875,0.00895380973815918,0.01000213623046875,0.01099848747253418
570000,0.03399968147277832,0.010999917984008789,0.007999897003173828,0.009001493453979492,0.011998414993286133
572850,0.029000520706176758,0.011002540588378906,0.009040117263793945,0.008957147598266602,0.011040210723876953
575700,0.029961347579956055,0.009998321533203125,0.009000062942504883,0.00899958610534668,0.012000322341918945
578550,0.03000020980834961,0.011002063751220703,0.007997274398803711,0.009000539779663086,0.012000322341918945
581400,0.02899956703186035,0.012002229690551758,0.008998394012451172,0.010000228881835938,0.010998725891113281
584250,0.029000282287597656,0.011000394821166992,0.009001016616821289,0.01000070571899414,0.012999773025512695
587100,0.028998613357543945,0.010999679565429688,0.008000373840332031,0.009999990463256836,0.01200103759765625
589950,0.029000282287597656,0.01099848747253418,0.009002923965454102,0.010047435760498047,0.010996103286743164
592800,0.030953407287597656,0.011044979095458984,0.008955001831054688,0.010000228881835938,0.012000083923339844
595650,0.03099989891052246,0.010999679565429688,0.009003400802612305,0.010037422180175781,0.011959552764892578
598500,0.03051304817199707,0.012038230895996094,0.00896000862121582,0.009998798370361328,0.011999845504760742
601350,0.03099989891052246,0.013000249862670898,0.009000301361083984,0.010999679565429688,0.011999845504760742
604200,0.03300046920776367,0.012002229690551758,0.008037567138671875,0.009959936141967773,0.012048482894897461
607050,0.03299355506896973,0.010957717895507812,0.009000301361083984,0.009999513626098633,0.01200103759765625
609900,0.030999183654785156,0.012000083923339844,0.008999824523925781,0.009999990463256836,0.013000965118408203
612750,0.030998945236206055,0.01100015640258789,0.009000301361083984,0.009999752044677734,0.011999845504760742
615600,0.031040668487548828,0.010958671569824219,0.009042501449584961,0.009957551956176758,0.012049198150634766
618450,0.030955791473388672,0.012041807174682617,0.00800013542175293,0.010998249053955078,0.012002706527709961
621300,0.031957149505615234,0.011999845504760742,0.009000062942504883,0.009999990463256836,0.013000011444091797
624150,0.03300070762634277,0.011999368667602539,0.009002685546875,0.009997367858886719,0.01300191879272461
627000,0.03224921226501465,0.012000083923339844,0.009038686752319336,0.011006593704223633,0.011952877044677734
629850,0.03203892707824707,0.01313018798828125,0.009001970291137695,0.011999130249023438,0.015047073364257812
632700,0.03495216369628906,0.012000322341918945,0.010001182556152344,0.011001110076904297,0.012000083923339844
635550,0.03499865531921387,0.01300048828125,0.00899815559387207,0.011001110076904297,0.011998891830444336
638400,0.03204154968261719,0.012640714645385742,0.008998394012451172,0.011000871658325195,0.013001203536987305
641250,0.0319979190826416,0.013002157211303711,0.009038925170898438,0.009960651397705078,0.013038873672485352
644100,0.0329594612121582,0.012041568756103516,0.00995945930480957,0.010999679565429688,0.01199960708618164
646950,0.03300142288208008,0.012038946151733398,0.009999990463256836,0.010961771011352539,0.014999151229858398
649800,0.03200030326843262,0.013040542602539062,0.008957624435424805,0.011002302169799805,0.012041807174682617
652650,0.03395676612854004,0.012999534606933594,0.010001659393310547,0.010000228881835938,0.015999317169189453
655500,0.03400063514709473,0.01199793815612793,0.01000356674194336,0.010996341705322266,0.013002157211303711
658350,0.034000396728515625,0.012999773025512695,0.013037919998168945,0.011960983276367188,0.012998819351196289
661200,0.03400158882141113,0.01600170135498047,0.008996963500976562,0.012001752853393555,0.012999773025512695
664050,0.032998085021972656,0.013000965118408203,0.008998870849609375,0.011041402816772461,0.01396322250366211
666900,0.035997629165649414,0.013039112091064453,0.009959697723388672,0.010998725891113281,0.013000011444091797
669750,0.03400087356567383,0.014001607894897461,0.010040998458862305,0.01695990562438965,0.013998746871948242
672600,0.03399944305419922,0.011998414993286133,0.01200103759765625,0.011000633239746094,0.014000892639160156
675450,0.033998966217041016,0.01199960708618164,0.01000070571899414,0.011999368667602539,0.015044689178466797
678300,0.033956289291381836,0.013000726699829102,0.009999990463256836,0.015505313873291016,0.014000654220581055
681150,0.034998416900634766,0.013000726699829102,0.010001897811889648,0.010998725891113281,0.014000177383422852
684000,0.03699851036071777,0.013001680374145508,0.00999903678894043,0.011044740676879883,0.013957023620605469
686850,0.03499746322631836,0.014001846313476562,0.009999990463256836,0.01200103759765625,0.012999773025512695
689700,0.03704023361206055,0.01295924186706543,0.010000467300415039,0.012998342514038086,0.014001607894897461
692550,0.03500008583068848,0.013041973114013672,0.00995779037475586,0.011997461318969727,0.01400136947631836
695400,0.03800082206726074,0.013998746871948242,0.009999275207519531,0.012001991271972656,0.014000654220581055
698250,0.035997629165649414,0.013001441955566406,0.010001182556152344,0.01304316520690918,0.01395416259765625
701100,0.037000417709350586,0.012999296188354492,0.01100015640258789,0.012002706527709961,0.013999462127685547
703950,0.03500103950500488,0.014043807983398438,0.010955333709716797,0.012043237686157227,0.013995170593261719
706800,0.036005496978759766,0.01378321647644043,0.011213064193725586,0.011998653411865234,0.014001131057739258
709650,0.03599834442138672,0.014000654220581055,0.010040044784545898,0.011962413787841797,0.014998435974121094
712500,0.03604269027709961,0.014000177383422852,0.010001659393310547,0.010956287384033203,0.013997554779052734
715350,0.03699922561645508,0.014000177383422852,0.010001182556152344,0.013044357299804688,0.012952804565429688
718200,0.03900146484375,0.013000011444091797,0.009998798370361328,0.012003183364868164,0.013999223709106445
721050,0.03599977493286133,0.014000654220581055,0.01099705696105957,0.012000322341918945,0.014002323150634766
723900,0.03800034523010254,0.013998985290527344,0.011039495468139648,0.012961387634277344,0.013997554779052734
726750,0.03600168228149414,0.014000415802001953,0.010997772216796875,0.013004064559936523,0.018996477127075195
729600,0.03699946403503418,0.01400136947631836,0.010041952133178711,0.011956453323364258,0.014481306076049805
732450,0.03800082206726074,0.014000415802001953,0.009998798370361328,0.012000083923339844,0.015002250671386719
735300,0.035997629165649414,0.01399993896484375,0.012001514434814453,0.017998695373535156,0.017003297805786133
738150,0.04612445831298828,0.014997005462646484,0.010999917984008789,0.013000249862670898,0.013999462127685547
741000,0.0390017032623291,0.014000415802001953,0.010998010635375977,0.012001514434814453,0.01399850845336914
743850,0.03800153732299805,0.015000343322753906,0.00999760627746582,0.013000011444091797,0.014000654220581055
746700,0.03800010681152344,0.014999628067016602,0.011002302169799805,0.011997699737548828,0.015043258666992188
749550,0.037958621978759766,0.014040231704711914,0.009957313537597656,0.014041423797607422,0.014958858489990234
752400,0.03796100616455078,0.013998031616210938,0.011042594909667969,0.012959003448486328,0.016000032424926758
755250,0.03800034523010254,0.014999151229858398,0.015514850616455078,0.019999027252197266,0.018039226531982422
758100,0.03895854949951172,0.01400136947631836,0.011038064956665039,0.012962579727172852,0.014997482299804688
760950,0.039002418518066406,0.015040874481201172,0.010958671569824219,0.012998342514038086,0.015001773834228516
763800,0.038997650146484375,0.014000415802001953,0.01100015640258789,0.012041091918945312,0.014957189559936523
766650,0.039000749588012695,0.013999700546264648,0.010999441146850586,0.01300048828125,0.015002250671386719
769500,0.03903937339782715,0.014958620071411133,0.011041641235351562,0.012959003448486328,0.014999628067016602
772350,0.04100370407104492,0.014997482299804688,0.011999368667602539,0.013000726699829102,0.0149993896484375
775200,0.04099845886230469,0.015002250671386719,0.010997533798217773,0.013000011444091797,0.015000104904174805
778050,0.0410001277923584,0.013999700546264648,0.011001348495483398,0.013999223709106445,0.014999866485595703
780900,0.041002511978149414,0.014997482299804688,0.011002779006958008,0.012997865676879883,0.01600027084350586
783750,0.03899955749511719,0.015000343322753906,0.010999202728271484,0.014000892639160156,0.016000747680664062
786600,0.044997453689575195,0.014999628067016602,0.012000083923339844,0.013001680374145508,0.016001462936401367
789450,0.04099702835083008,0.015000343322753906,0.011040210723876953,0.013960123062133789,0.015999317169189453
792300,0.041001319885253906,0.014998912811279297,0.011001348495483398,0.01399993896484375,0.01699995994567871
795150,0.04104042053222656,0.013961076736450195,0.011998414993286133,0.012998580932617188,0.016041278839111328
798000,0.04112076759338379,0.016850948333740234,0.012042760848999023,0.012996435165405273,0.014957189559936523
800850,0.040997982025146484,0.015000104904174805,0.012000560760498047,0.014002561569213867,0.01599717140197754
803700,0.04200267791748047,0.015000343322753906,0.010999441146850586,0.01300048828125,0.016000032424926758
806550,0.0420374870300293,0.0159604549407959,0.011000633239746094,0.013998270034790039,0.016000986099243164
809400,0.042000770568847656,0.014018535614013672,0.011979818344116211,0.01399993896484375,0.016000747680664062
812250,0.041042327880859375,0.014998435974121094,0.010958671569824219,0.01399993896484375,0.020510196685791016
815100,0.042000770568847656,0.015002012252807617,0.01299905776977539,0.013041257858276367,0.01595926284790039
817950,0.04499959945678711,0.015041828155517578,0.011998414993286133,0.013960123062133789,0.016041278839111328
